,venue_boundaries,venue_highest_runs,venue_boundaries_first_six,venue_avg_wicket,SR,avg,batting_team,bowling_team,BF,runs,_4s,_6s,_30s,_50s,economy,wickets,innings,runs_after_6ovs
966,30,206,18,5,1.225691179,26.92975207,Rajasthan Royals,Sunrisers Hyderabad,2658.5,3258.5,303.5,95.5,121,121,7.562584727,115.3333333,2,36
967,25,189,16,5,1.23448841,22.2,Mumbai Indians,Chennai Super Kings,1708.4,2109,210.4,76.2,95,95,7.976403964,86.66666667,1,31
968,25,189,16,5,1.286202686,26.73604061,Chennai Super Kings,Mumbai Indians,2047.5,2633.5,269,123.5,98.5,98.5,7.116360968,98,2,90
969,30,206,18,5,1.229987557,25.13135593,Delhi Daredevils,Sunrisers Hyderabad,1607.333333,1977,159.6666667,76.33333333,78.66666667,78.66666667,7.212559762,128.6666667,1,40
970,30,206,18,5,1.2987061,33.03761755,Sunrisers Hyderabad,Delhi Daredevils,4057.5,5269.5,555.5,153,159.5,159.5,7.669654289,30,2,50
971,25,189,16,5,1.155865463,22.84864865,Mumbai Indians,Sunrisers Hyderabad,1219,1409,168.6666667,34,61.66666667,61.66666667,7.265117759,117,1,46
972,25,189,16,5,1.2987061,33.03761755,Sunrisers Hyderabad,Mumbai Indians,4057.5,5269.5,555.5,153,159.5,159.5,7.229780121,150.6666667,2,52
973,93,246,59,5,1.306264501,27.64082687,Chennai Super Kings,Kings XI Punjab,2729.666667,3565.666667,344.6666667,148.6666667,129,129,7.951100244,60.25,1,54
974,93,246,59,5,1.299740021,27.06687898,Kings XI Punjab,Chennai Super Kings,1634.75,2124.75,227.25,73.5,78.5,78.5,7.976403964,86.66666667,2,39
975,32,231,19,6,1.233664773,23.99171271,Delhi Daredevils,Royal Challengers Bangalore,1760,2171.25,174.25,94.5,90.5,90.5,8.23871409,44,1,38
976,32,231,19,6,1.336282083,33.93987342,Royal Challengers Bangalore,Delhi Daredevils,4013,5362.5,448.5,276.5,158,158,7.606315789,44.25,2,50
977,30,213,21,5,1.280979998,31.64619883,Sunrisers Hyderabad,Kings XI Punjab,2816.333333,3607.666667,378,102.3333333,114,114,7.888057777,75,1,56
978,30,213,21,5,1.232376453,26.6,Kings XI Punjab,Sunrisers Hyderabad,1376,1695.75,168,56.75,63.75,63.75,7.562584727,115.3333333,2,36
979,93,246,59,5,1.306264501,27.64082687,Chennai Super Kings,Kolkata Knight Riders,2729.666667,3565.666667,344.6666667,148.6666667,129,129,8.108156827,121.3333333,1,53
980,93,246,59,5,1.224087466,25.61981982,Kolkata Knight Riders,Chennai Super Kings,2904,3554.75,365.25,94.5,138.75,138.75,7.461852682,106.25,2,54
981,36,232,19,5,1.296163232,25.52870494,Chennai Super Kings,Kolkata Knight Riders,2458.666667,3186.833333,278,132.6666667,124.8333333,124.8333333,8.070475923,98.25,1,69
982,36,232,19,5,1.210830181,25.99145299,Kolkata Knight Riders,Chennai Super Kings,3348.666667,4054.666667,412,106.3333333,156,156,7.999469355,119,2,38
983,74,263,40,5,1.360597719,30.72824156,Royal Challengers Bangalore,Rajasthan Royals,3178.75,4325,365.5,207.25,140.75,140.75,8.094102481,86.5,1,52
984,32,231,19,6,1.329203321,25.00699301,Kings XI Punjab,Delhi Daredevils,1345.166667,1788,178.1666667,65.66666667,71.5,71.5,7.487124464,70,1,27
985,32,231,19,6,1.245054244,24.23602484,Delhi Daredevils,Kings XI Punjab,1567,1951,176.5,75,80.5,80.5,8.060332676,70.66666667,2,41
986,25,189,16,5,1.155865463,22.84864865,Mumbai Indians,Rajasthan Royals,1219,1409,168.6666667,34,61.66666667,61.66666667,7.955762515,69.75,1,47
987,25,189,16,5,1.264534177,27.1462141,Rajasthan Royals,Mumbai Indians,2740.666667,3465.666667,328,127,127.6666667,127.6666667,7.751437417,107.5,2,55
988,74,263,40,5,1.276448829,26.20759494,Kolkata Knight Riders,Royal Challengers Bangalore,2703.333333,3450.666667,351,117,131.6666667,131.6666667,7.988317757,62,1,61
989,74,263,40,5,1.360597719,30.72824156,Royal Challengers Bangalore,Kolkata Knight Riders,3178.75,4325,365.5,207.25,140.75,140.75,8.070475923,98.25,2,62
990,63,231,38,5,1.2987061,33.03761755,Sunrisers Hyderabad,Chennai Super Kings,4057.5,5269.5,555.5,153,159.5,159.5,8.021019443,80,1,76
991,63,231,38,5,1.296011964,27.95483871,Chennai Super Kings,Sunrisers Hyderabad,2507.5,3249.75,309.75,129.75,116.25,116.25,7.640333466,98.5,2,54
992,30,213,21,5,1.176805514,23.8,Mumbai Indians,Kings XI Punjab,1668.5,1963.5,237,46.5,82.5,82.5,7.688701518,80,1,51
993,30,213,21,5,1.345544097,23.95068493,Kings XI Punjab,Mumbai Indians,1624.25,2185.5,207.25,94.25,91.25,91.25,7.751437417,107.5,2,45
994,37,231,20,5,1.251481659,27.80427046,Rajasthan Royals,Delhi Daredevils,3121.5,3906.5,396.5,133,140.5,140.5,7.592195122,60.66666667,1,43
995,37,231,20,5,1.233664773,23.99171271,Delhi Daredevils,Rajasthan Royals,1760,2171.25,174.25,94.5,90.5,90.5,7.905244123,75.5,2,55
996,93,246,59,5,1.306264501,27.64082687,Chennai Super Kings,Royal Challengers Bangalore,2729.666667,3565.666667,344.6666667,148.6666667,129,129,7.842105263,64.75,1,37
997,93,246,59,5,1.331190584,28.16666667,Royal Challengers Bangalore,Chennai Super Kings,2761.25,3675.75,322,136.75,130.5,130.5,7.976403964,86.66666667,2,42
998,36,232,19,5,1.224302955,26.5045045,Kolkata Knight Riders,Sunrisers Hyderabad,3604.5,4413,473,111,166.5,166.5,7.317546494,108.5,1,55
999,36,232,19,5,1.267527186,27.41300191,Sunrisers Hyderabad,Kolkata Knight Riders,2262.2,2867.4,284.6,94,104.6,104.6,8.192124105,72,2,33
1000,25,189,16,5,1.223529412,22.73954984,Delhi Daredevils,Mumbai Indians,1445,1768,144.5,66.75,77.75,77.75,7.474856971,147.5,1,44
1001,25,189,16,5,1.252703377,22.44411326,Mumbai Indians,Delhi Daredevils,2003.666667,2510,234.8333333,96.33333333,111.8333333,111.8333333,7.668231612,71.33333333,2,41
1002,74,263,40,5,1.336282083,33.93987342,Royal Challengers Bangalore,Kings XI Punjab,4013,5362.5,448.5,276.5,158,158,7.888057777,75,1,68
1003,74,263,40,5,1.276385224,21.98863636,Kings XI Punjab,Royal Challengers Bangalore,1263.333333,1612.5,139.1666667,65.66666667,73.33333333,73.33333333,8.00250941,53,2,34
1004,37,231,20,5,1.294342594,31.18699187,Sunrisers Hyderabad,Rajasthan Royals,2963.666667,3836,399.3333333,111,123,123,7.966250709,83.4,1,56
1005,37,231,20,5,1.25172117,26.87297921,Rajasthan Royals,Sunrisers Hyderabad,2324,2909,291.5,90.75,108.25,108.25,7.545953177,117.3333333,2,36
1006,36,232,19,5,1.210830181,25.99145299,Kolkata Knight Riders,Delhi Daredevils,3348.666667,4054.666667,412,106.3333333,156,156,7.670568562,87.66666667,1,50
1007,36,232,19,5,1.177945619,24.2173913,Delhi Daredevils,Kolkata Knight Riders,1655,1949.5,173,61.5,80.5,80.5,7.793805177,126.6666667,2,36
1008,93,246,59,5,1.306264501,27.64082687,Chennai Super Kings,Mumbai Indians,2729.666667,3565.666667,344.6666667,148.6666667,129,129,8.328152866,60.5,1,44
1009,93,246,59,5,1.176805514,23.8,Mumbai Indians,Chennai Super Kings,1668.5,1963.5,237,46.5,82.5,82.5,7.440168539,134.3333333,2,61
1010,36,232,19,5,1.224814653,22.64919355,Kings XI Punjab,Kolkata Knight Riders,1528.666667,1872.333333,176,65,82.66666667,82.66666667,7.710227273,103,1,45
1011,36,232,19,5,1.210830181,25.99145299,Kolkata Knight Riders,Kings XI Punjab,3348.666667,4054.666667,412,106.3333333,156,156,7.644797326,65.25,2,57
1012,28,184,16,6,1.285886732,29.7972028,Sunrisers Hyderabad,Delhi Daredevils,2485.25,3195.75,325.5,97.75,107.25,107.25,7.456752656,63.66666667,1,41
1013,28,184,16,6,1.236773807,28.28767123,Delhi Daredevils,Sunrisers Hyderabad,1669.666667,2065,172.3333333,79.33333333,73,73,7.562736156,89.75,2,49
1014,25,189,16,5,1.379276896,33.06765328,Royal Challengers Bangalore,Mumbai Indians,3780,5213.666667,430.6666667,264,157.6666667,157.6666667,7.436507937,107,1,39
1015,25,189,16,5,1.230624832,25.49444444,Mumbai Indians,Royal Challengers Bangalore,2486,3059.333333,311,102.6666667,120,120,8.055223881,44.5,2,45
1016,93,246,59,5,1.296011964,27.95483871,Chennai Super Kings,Rajasthan Royals,2507.5,3249.75,309.75,129.75,116.25,116.25,7.672380952,66.5,1,36
1017,93,246,59,5,1.251663791,27.67302452,Rajasthan Royals,Chennai Super Kings,2704.666667,3385.333333,335.3333333,108,122.3333333,122.3333333,7.999469355,119,2,40
1018,63,231,38,5,1.2987061,33.03761755,Sunrisers Hyderabad,Kings XI Punjab,4057.5,5269.5,555.5,153,159.5,159.5,7.871403197,43.25,1,56
1019,63,231,38,5,1.224814653,22.64919355,Kings XI Punjab,Sunrisers Hyderabad,1528.666667,1872.333333,176,65,82.66666667,82.66666667,7.70260223,86.25,2,47
1020,28,184,16,6,1.286202686,26.73604061,Chennai Super Kings,Delhi Daredevils,2047.5,2633.5,269,123.5,98.5,98.5,7.506493506,96.5,1,16
1021,28,184,16,6,1.238273142,25.93913043,Delhi Daredevils,Chennai Super Kings,1806.75,2237.25,183.75,96.75,86.25,86.25,7.374176313,98.33333333,2,28
1022,30,213,21,5,1.303402028,19.62807882,Kings XI Punjab,Royal Challengers Bangalore,1019,1328.166667,106.8333333,57.66666667,67.66666667,67.66666667,7.875306623,62.4,1,72
1023,30,213,21,5,1.360597719,30.72824156,Royal Challengers Bangalore,Kings XI Punjab,3178.75,4325,365.5,207.25,140.75,140.75,7.85767098,47.5,2,61
1024,25,189,16,5,1.229798221,25.21568627,Mumbai Indians,Kolkata Knight Riders,2614.25,3215,310.5,110.5,127.5,127.5,7.889334962,107,1,46
1025,25,189,16,5,1.241507303,24.77616747,Kolkata Knight Riders,Mumbai Indians,3098.25,3846.5,374.75,120,155.25,155.25,7.474856971,147.5,2,50
1026,63,231,38,5,1.294342594,31.18699187,Sunrisers Hyderabad,Royal Challengers Bangalore,2963.666667,3836,399.3333333,111,123,123,7.8696645,69.8,1,68
1027,63,231,38,5,1.341240644,28.57567568,Royal Challengers Bangalore,Sunrisers Hyderabad,3153.2,4229.2,368.2,187,148,148,7.398746968,101.2,2,83
1028,30,213,21,5,1.293731613,19.7137931,Kings XI Punjab,Chennai Super Kings,883.8,1143.4,103.4,45.4,58,58,7.74559194,66,1,41
1029,30,213,21,5,1.275296263,28.94482759,Chennai Super Kings,Kings XI Punjab,2468.25,3147.75,298,113.5,108.75,108.75,7.685300207,42.75,2,47
1030,37,231,20,5,1.251481659,27.80427046,Rajasthan Royals,Kolkata Knight Riders,3121.5,3906.5,396.5,133,140.5,140.5,7.871358064,88.75,1,66
1031,37,231,20,5,1.241507303,24.77616747,Kolkata Knight Riders,Rajasthan Royals,3098.25,3846.5,374.75,120,155.25,155.25,8.009731114,76,2,53
1032,74,263,40,5,1.254441433,28.93055556,Delhi Daredevils,Royal Challengers Bangalore,1660.5,2083,195.5,79.5,72,72,8.00459638,53.75,1,54
1033,74,263,40,5,1.336282083,33.93987342,Royal Challengers Bangalore,Delhi Daredevils,4013,5362.5,448.5,276.5,158,158,7.429245283,70,2,2
1034,63,231,38,5,1.292256174,30.81037924,Sunrisers Hyderabad,Mumbai Indians,2389,3087.2,307.2,99,100.2,100.2,7.715339686,138.3333333,1,29
1035,63,231,38,5,1.176805514,23.8,Mumbai Indians,Sunrisers Hyderabad,1668.5,1963.5,237,46.5,82.5,82.5,7.317546494,108.5,2,38
1036,25,189,16,5,1.176805514,23.8,Mumbai Indians,Chennai Super Kings,1668.5,1963.5,237,46.5,82.5,82.5,7.144788732,147.5,1,48
1037,25,189,16,5,1.286322059,29.21256039,Chennai Super Kings,Mumbai Indians,2350.5,3023.5,286,110.25,103.5,103.5,7.715339686,138.3333333,2,54
1038,32,232,20,5,1.336282083,33.93987342,Royal Challengers Bangalore,Rajasthan Royals,4013,5362.5,448.5,276.5,158,158,7.958608542,100.75,1,41
1039,32,232,20,5,1.262260973,27.1641791,Rajasthan Royals,Royal Challengers Bangalore,2523.25,3185,299.25,109.75,117.25,117.25,8.00250941,53,2,40
1040,25,185,17,5,1.360597719,30.72824156,Royal Challengers Bangalore,Chennai Super Kings,3178.75,4325,365.5,207.25,140.75,140.75,7.144788732,147.5,1,29
1041,25,185,17,5,1.255463451,29.75,Chennai Super Kings,Royal Challengers Bangalore,1769.333333,2221.333333,216,80.66666667,74.66666667,74.66666667,8.00250941,53,2,34
1042,36,232,19,5,1.230624832,25.49444444,Mumbai Indians,Chennai Super Kings,2486,3059.333333,311,102.6666667,120,120,7.497725205,134.75,1,61
1043,36,232,19,5,1.29506679,29.14285714,Chennai Super Kings,Mumbai Indians,2520.333333,3264,313,122.6666667,112,112,7.715339686,138.3333333,2,31
1044,25,189,16,5,1.317859183,24.81259601,Mumbai Indians,Rising Pune Supergiants,2042.833333,2692.166667,222,127.1666667,108.5,108.5,7.84844897,70.66666667,1,37
1045,25,189,16,5,1.203900367,28.60091743,Rising Pune Supergiants,Mumbai Indians,2589.5,3117.5,310.5,74.5,109,109,7.683647622,108,2,57
1046,36,232,19,5,1.268704548,23.9372093,Delhi Daredevils,Kolkata Knight Riders,1352.166667,1715.5,155.3333333,66,71.66666667,71.66666667,8.474195197,77.33333333,1,35
1047,36,232,19,5,1.224302955,26.5045045,Kolkata Knight Riders,Delhi Daredevils,3604.5,4413,473,111,166.5,166.5,7.603153745,92.66666667,2,47
1048,90,240,61,5,1.200330579,24.20666667,Kings XI Punjab,Gujarat Lions,1512.5,1815.5,172,65,75,75,8.079365079,63,1,52
1049,90,240,61,5,1.287657556,26.86979167,Gujarat Lions,Kings XI Punjab,2671,3439.333333,331,134.6666667,128,128,8.095925735,85.75,2,57
1050,74,263,40,5,1.379276896,33.06765328,Royal Challengers Bangalore,Sunrisers Hyderabad,3780,5213.666667,430.6666667,264,157.6666667,157.6666667,7.405304445,106.6666667,1,49
1051,74,263,40,5,1.294342594,31.18699187,Sunrisers Hyderabad,Royal Challengers Bangalore,2963.666667,3836,399.3333333,111,123,123,8.028463549,49,2,56
1052,36,232,19,5,1.210830181,25.99145299,Kolkata Knight Riders,Mumbai Indians,3348.666667,4054.666667,412,106.3333333,156,156,7.847491639,85.66666667,1,40
1053,36,232,19,5,1.263171935,23.32512315,Mumbai Indians,Kolkata Knight Riders,2499,3156.666667,304,119.3333333,135.3333333,135.3333333,8.404157044,37.33333333,2,53
1054,30,213,21,5,1.217771794,28.48818898,Rising Pune Supergiants,Gujarat Lions,1980.666667,2412,237.3333333,63,84.66666667,84.66666667,7.891528216,96.75,1,57
1055,30,213,21,5,1.247256953,25.19587629,Gujarat Lions,Rising Pune Supergiants,1959.5,2444,248.5,102.5,97,97,7.39740656,95.5,2,62
1056,32,231,19,6,1.237113402,27.94520548,Kings XI Punjab,Delhi Daredevils,1649,2040,204.3333333,69.33333333,73,73,7.70128791,73.5,1,37
1057,32,231,19,6,1.273584906,27.43902439,Delhi Daredevils,Kings XI Punjab,1766.666667,2250,194,91.33333333,82,82,7.773269363,100.5,2,28
1058,63,231,38,5,1.285886732,29.7972028,Sunrisers Hyderabad,Kolkata Knight Riders,2485.25,3195.75,325.5,97.75,107.25,107.25,7.889334962,107,1,36
1059,63,231,38,5,1.224302955,26.5045045,Kolkata Knight Riders,Sunrisers Hyderabad,3604.5,4413,473,111,166.5,166.5,7.450718686,71.66666667,2,36
1060,25,189,16,5,1.287407919,24.15766739,Mumbai Indians,Gujarat Lions,2172,2796.25,269.75,108.75,115.75,115.75,7.765099175,108,1,31
1061,25,189,16,5,1.287657556,26.86979167,Gujarat Lions,Mumbai Indians,2671,3439.333333,331,134.6666667,128,128,7.6875,78.5,2,42
1062,90,240,61,5,1.217771794,28.48818898,Rising Pune Supergiants,Kings XI Punjab,1980.666667,2412,237.3333333,63,84.66666667,84.66666667,7.563974592,57.25,1,49
1063,90,240,61,5,1.200330579,24.20666667,Kings XI Punjab,Rising Pune Supergiants,1512.5,1815.5,172,65,75,75,7.247214485,88.66666667,2,50
1064,74,263,40,5,1.379276896,33.06765328,Royal Challengers Bangalore,Delhi Daredevils,3780,5213.666667,430.6666667,264,157.6666667,157.6666667,7.917431193,103.3333333,1,63
1065,74,263,40,5,1.269669855,26.37820513,Delhi Daredevils,Royal Challengers Bangalore,1620.5,2057.5,185.5,78.25,78,78,7.81824,59,2,51
1066,63,231,38,5,1.232941176,24.39676113,Mumbai Indians,Sunrisers Hyderabad,2443.75,3013,289.25,103.25,123.5,123.5,7.59410054,65.75,1,40
1067,63,231,38,5,1.294342594,31.18699187,Sunrisers Hyderabad,Mumbai Indians,2963.666667,3836,399.3333333,111,123,123,7.488290103,108,2,33
1068,90,240,61,5,1.237113402,27.94520548,Kings XI Punjab,Kolkata Knight Riders,1649,2040,204.3333333,69.33333333,73,73,7.889334962,107,1,41
1069,90,240,61,5,1.224302955,26.5045045,Kolkata Knight Riders,Kings XI Punjab,3604.5,4413,473,111,166.5,166.5,7.768700787,83.25,2,65
1070,25,189,16,5,1.352380952,32.58454106,Royal Challengers Bangalore,Mumbai Indians,3325,4496.666667,379.6666667,181.6666667,138,138,7.847491639,85.66666667,1,49
1071,25,189,16,5,1.230391645,24.49272349,Mumbai Indians,Royal Challengers Bangalore,3191.666667,3927,377.6666667,132.6666667,160.3333333,160.3333333,8.010300429,63.33333333,2,51
1072,30,213,21,5,1.287657556,26.86979167,Gujarat Lions,Sunrisers Hyderabad,2671,3439.333333,331,134.6666667,128,128,7.493107618,57.25,1,50
1073,30,213,21,5,1.2987061,33.03761755,Sunrisers Hyderabad,Gujarat Lions,4057.5,5269.5,555.5,153,159.5,159.5,7.541972477,113.75,2,63
1074,32,232,20,5,1.352380952,32.58454106,Royal Challengers Bangalore,Rising Pune Supergiants,3325,4496.666667,379.6666667,181.6666667,138,138,8.040540541,48,1,48
1075,32,232,20,5,1.255056081,27.17208413,Rising Pune Supergiants,Royal Challengers Bangalore,2264.6,2842.2,247.6,92.6,104.6,104.6,7.914391144,60.75,2,36
1076,32,231,19,6,1.273584906,27.43902439,Delhi Daredevils,Mumbai Indians,1766.666667,2250,194,91.33333333,82,82,7.6875,78.5,1,41
1077,32,231,19,6,1.230391645,24.49272349,Mumbai Indians,Delhi Daredevils,3191.666667,3927,377.6666667,132.6666667,160.3333333,160.3333333,7.904107293,89,2,52
1078,63,231,38,5,1.258884852,26.92567568,Kings XI Punjab,Sunrisers Hyderabad,1582.75,1992.5,184.75,73.75,74,74,7.493107618,57.25,1,35
1079,63,231,38,5,1.2987061,33.03761755,Sunrisers Hyderabad,Kings XI Punjab,4057.5,5269.5,555.5,153,159.5,159.5,8.05520539,66.5,2,65
1080,30,213,21,5,1.353162928,30.4699793,Royal Challengers Bangalore,Gujarat Lions,3625.333333,4905.666667,427.3333333,210.3333333,161,161,7.806132226,76.25,1,50
1081,30,213,21,5,1.286202686,26.73604061,Gujarat Lions,Royal Challengers Bangalore,2047.5,2633.5,269,123.5,98.5,98.5,7.625489498,81.75,2,72
1082,32,232,20,5,1.216737589,28.21710526,Rising Pune Supergiants,Kolkata Knight Riders,2350,2859.333333,278,69,101.3333333,101.3333333,7.453625632,100.75,1,31
1083,32,232,20,5,1.236263152,24.90792291,Kolkata Knight Riders,Rising Pune Supergiants,2352.25,2908,310.25,75.25,116.75,116.75,7.400647029,104,2,59
1084,90,240,61,5,1.230391645,24.49272349,Mumbai Indians,Kings XI Punjab,3191.666667,3927,377.6666667,132.6666667,160.3333333,160.3333333,7.596,98,1,39
1085,90,240,61,5,1.2775,25.72147651,Kings XI Punjab,Mumbai Indians,1500,1916.25,183.75,75.25,74.5,74.5,7.847491639,85.66666667,2,40
1086,63,231,38,5,1.282002408,28.02412281,Sunrisers Hyderabad,Rising Pune Supergiants,1993.6,2555.8,257.4,80.8,91.2,91.2,8.10626186,52.33333333,1,27
1087,63,231,38,5,1.216737589,28.21710526,Rising Pune Supergiants,Sunrisers Hyderabad,2350,2859.333333,278,69,101.3333333,101.3333333,7.405304445,106.6666667,2,46
1088,32,231,19,6,1.286202686,26.73604061,Gujarat Lions,Delhi Daredevils,2047.5,2633.5,269,123.5,98.5,98.5,7.570200573,97,1,71
1089,32,231,19,6,1.301845681,26.87037037,Delhi Daredevils,Gujarat Lions,1560.4,2031.4,172.8,82.4,75.6,75.6,7.765099175,108,2,22
1090,25,189,16,5,1.224302955,26.5045045,Kolkata Knight Riders,Mumbai Indians,3604.5,4413,473,111,166.5,166.5,7.488290103,108,1,59
1091,25,189,16,5,1.230391645,24.49272349,Mumbai Indians,Kolkata Knight Riders,3191.666667,3927,377.6666667,132.6666667,160.3333333,160.3333333,7.768051492,119.5,2,64
1092,32,232,20,5,1.194041491,25.94915254,Rising Pune Supergiants,Gujarat Lions,2137,2551.666667,243.3333333,60.66666667,98.33333333,98.33333333,7.765099175,108,1,48
1093,32,232,20,5,1.286202686,26.73604061,Gujarat Lions,Rising Pune Supergiants,2047.5,2633.5,269,123.5,98.5,98.5,7.515679443,100.5,2,72
1094,32,231,19,6,1.270246218,25.87311178,Delhi Daredevils,Kolkata Knight Riders,1348.4,1712.8,154.6,64.6,66.2,66.2,7.496282947,86,1,37
1095,32,231,19,6,1.249455984,22.51693405,Kolkata Knight Riders,Delhi Daredevils,2527.5,3158,315.75,100.25,140.25,140.25,7.998375305,106,2,43
1096,63,231,38,5,1.301155822,32.77088949,Sunrisers Hyderabad,Royal Challengers Bangalore,3114.666667,4052.666667,416,120,123.6666667,123.6666667,8.125480154,52.4,1,49
1097,63,231,38,5,1.352380952,32.58454106,Royal Challengers Bangalore,Sunrisers Hyderabad,3325,4496.666667,379.6666667,181.6666667,138,138,7.405304445,106.6666667,2,45
1098,30,213,21,5,1.209513816,23.36486486,Kings XI Punjab,Gujarat Lions,1429.5,1729,157.5,62.5,74,74,7.719481951,117.3333333,1,59
1099,30,213,21,5,1.29386121,25.78546099,Gujarat Lions,Kings XI Punjab,2810,3635.75,353.25,138,141,141,7.914029148,75.6,2,36
1100,32,232,20,5,1.194041491,25.94915254,Rising Pune Supergiants,Mumbai Indians,2137,2551.666667,243.3333333,60.66666667,98.33333333,98.33333333,7.6875,78.5,1,54
1101,32,232,20,5,1.230391645,24.49272349,Mumbai Indians,Rising Pune Supergiants,3191.666667,3927,377.6666667,132.6666667,160.3333333,160.3333333,8.155091606,45.66666667,2,47
1102,74,263,40,5,1.333798604,34.47938144,Royal Challengers Bangalore,Kolkata Knight Riders,3343.333333,4459.333333,377,219,129.3333333,129.3333333,7.460760377,109,1,40
1103,74,263,40,5,1.223521944,26.45686275,Kolkata Knight Riders,Royal Challengers Bangalore,2757,3373.25,342,96.25,127.5,127.5,7.839823009,78.8,2,37
1104,30,213,21,5,1.285259397,25.49922958,Gujarat Lions,Delhi Daredevils,2575.2,3309.8,323.4,125.4,129.8,129.8,7.818400481,93.5,1,35
1105,30,213,21,5,1.376227565,30.1037037,Delhi Daredevils,Gujarat Lions,1476.5,2032,193.5,89.5,67.5,67.5,7.69355732,85.66666667,2,61
1106,36,232,19,5,1.224302955,26.5045045,Kolkata Knight Riders,Kings XI Punjab,3604.5,4413,473,111,166.5,166.5,7.865124068,91.5,1,40
1107,36,232,19,5,1.274247492,21.62432432,Kings XI Punjab,Kolkata Knight Riders,1255.8,1600.2,143.6,64.4,74,74,8.211095101,107.6666667,2,37
1108,32,231,19,6,1.3392702,26.01687764,Delhi Daredevils,Rising Pune Supergiants,1534.666667,2055.333333,179,85.66666667,79,79,8.155091606,45.66666667,1,48
